6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.40,75.57,66.75
6.00,-680.39,75.57,66.86
6.00,-680.39,75.57,66.96
6.00,-680.39,75.57,67.06
6.00,-680.38,75.57,67.17
6.00,-680.38,75.57,67.28
6.00,-680.37,75.57,67.38
6.00,-680.37,75.57,67.49
6.00,-680.36,75.57,67.59
6.00,-680.36,75.57,67.70
6.00,-680.36,75.57,67.80
6.00,-680.35,75.57,67.90
6.00,-680.35,75.57,68.01
10.80,-680.34,75.57,68.11
10.80,-680.33,75.57,68.31
10.80,-680.33,75.57,68.47
10.80,-680.32,75.57,68.59
10.80,-680.32,75.57,68.71
10.80,-680.31,75.57,68.91
10.80,-680.30,75.57,69.10
10.80,-680.30,75.57,69.27
10.80,-680.29,75.57,69.43
10.80,-680.28,75.57,69.57
10.80,-680.28,75.57,69.71
10.80,-680.27,75.57,69.82
10.80,-680.26,75.57,69.99
10.80,-680.26,75.57,70.13
10.80,-680.25,75.57,70.26
10.80,-680.25,75.58,70.34
10.80,-680.24,75.59,70.51
10.80,-680.23,75.59,70.66
10.80,-680.23,75.60,70.79
10.80,-680.22,75.61,70.91
10.80,-680.21,75.61,71.02
10.80,-680.21,75.62,71.20
10.80,-680.20,75.62,71.35
10.80,-680.20,75.63,71.50
10.80,-680.19,75.65,71.61
10.80,-680.18,75.65,71.82
10.80,-680.17,75.65,72.01
10.80,-680.17,75.66,72.17
10.80,-680.16,75.66,72.31
10.80,-680.15,75.67,72.42
10.80,-680.15,75.65,72.61
10.80,-680.17,75.56,72.75
10.80,-680.18,75.57,72.82
10.80,-680.19,75.57,72.89
10.80,-680.18,75.57,73.07
10.80,-680.17,75.57,73.25
10.80,-680.16,75.57,73.41
10.80,-680.16,75.57,73.55
